Hebrish,"At the confluence of tea roses and Russian sage
we made a right at the curved iron fence,
one of my dead friends beside me explaining how trees communicated
but I couldn’t understand a thing because it was all blurry —
the way it gets — and though I knew him well
I couldn’t say for sure now whether it was Larry or
Phil or Galway or Charlie until I realized it was me
talking in some kind of Hebrish they spoke
in my town by the Delaware and it was used
for code the way one of the Amerindian languages
was used in World War II the Germans couldn’t in a
million years break since they weren’t as pragmatic
irrational and in-your-face as the English and Americans were.

I noticed the bees were digging in for a late lunch
of what for them was boiled beef and horseradish
or maybe it was just for me and they were bent over
guzzling madly while paying no attention to the two
of us or in any way tired of the nectars since it
ran the whole gamut from oysters to soup to — well —
boiled beef to strawberry-rhubarb pie
and a little whisky after, some of it spilled on the
vanilla ice cream that underlaid the pie it had once overlaid,
all of this depending on the blossoms they circled over
and bent down upon, a cafeteria as good as the one
on Broadway called Stanley’s I circled and bent over
expending nickels dimes and quarters when the Dulles brothers
ran the country.

It was Larry, I’m sure now,
and what we talked about was cardboard
and we were amazed that in the open spaces
beside the hotel on 47th Street
there were four or five small cardboard “houses,”
both of us remembered,
the homeless had claimed to sleep in and provide
a safe place for their black plastic garbage bags,
the size of a room at the Sloane House on 34th Street
near the Pennsylvania Station where I put up
the price of a meal then for a clean pillowcase
with little or no stuffing and a cardboard
bed as stiff as metal and a cardboard
breakfast of cardboard bread and eggs and between us
we talked cardboard, shirts from the cleaners with sheets of
cardboard we drew on, cardboard soles in ruined shoes
we both wore when we were children, cardboard hats,
cardboard to lie on listening to outdoor concerts
and cardboard masks we made with scissors and crayon
for costume dances, balls is what we called them
as if we were art students in Paris about to
swim in the nearest fountain.

Though what I want to
say is the bees were too busy to do us any
harm and it was packs of wild dogs, not swarms
of bees, that terrified me (Larry, too) except for one
occasion when I pushed the wrong end of an old
broom into a hive of yellow jackets on the underside
of a low-lying garage roof and an angry swarm chased
me through the yard and over a fence hating
any form of criminal intrusion, urban renewal, or
gentrification, I who couldn’t resist intrusions,
who never could, omnivorous as I was, living on
apples and bananas as well as baby lamb chops,
who ran like hell that day (Larry, too)
for we in our separate ways didn’t want to be
paralyzed then eaten by larvae, none of us dead ones did.",Mythology and Folklore
The Magicians at Work,"After Jim Steinmeyer’s book “Hiding the Elephant: How Magicians Invented the Impossible and Learned to Disappear”
Over the years they hunted,
the wayward apprentice watchmakers,
the disappointing sons who transformed
their surnames, hunted over acres
of hinges, cogs, calluses, hidden whiskey,
mustaches a breath from feral,
poured an ocean of fortune
into fabrications of brass and iron,
spent entire seasons strumming
massive harps of wire into perfect
calibrations of invisibility,
prayed to the gods of adjustable mirrors,
cursed the gods of temperamental gaslights,
broke the legs of imitators and thieves,
chewed holes in each other’s pockets,
harnessed nightmares of giant silver hoops
making endless passes over the bodies
of the dead, hoisted high a cenotaph
for hundreds of sacrificed rabbits,
breathed miles of delicate thread
into the lost labyrinths of their lungs,
all to make a woman float
to make a woman float
and none of them ever thought
of simply asking her.",Mythology and Folklore
rice & rain,"all the rain came down at once like a dropped bag
of aquarium pebbles. too much for the street to swallow:
all gravel & grit. i feel the saltwater rushing
in my mouth as i hit the shore — sand becoming rice.
the pot on the stove — put on the lid. we read the
back of the bag — bring the water to a boil — it
protests in the clouds. rainwater peeling open
car windows to fill the floor — make mobile your
lakes & the herons will come — don’t feed the birds rice.
my favorite summer storms are the ones
that come too fast. they remind me so much of myself:
gathering their gray hair in a bouquet to beat
against the highway. i think of the times the thunder
would toss geodes at the street until they cracked open,
about dad telling my brother & i to go upstairs
& shut the windows before the storm snuck inside.
the car prayed until it drove on water — ocean barreling
toward us like a great big whale: blueness open & mouth full
of salt. you ask if we should stir the rice & the water
hisses & spits. we often forget about the ghosts
who kneel in pots of water. there’s always a wooden spoon. i keep
mine in the glove box. taking it out, i park the car with
the four-ways on. other monsters slosh past.
we get out on the side of the road. kneeling i plunge
the spoon into the bank: chicken broth & rice.
rain warming our bodies until there’s no
mistaking us from the stove. i burn my feet getting
back into the car. our flesh turns chicken-white & tender.
somewhere in all of this i managed
to drive across the whole unknown ocean — the one
without a name that shows up only when it downpours.
makes tides that eat radar & sailors.
picks rice grains from her teeth.
the other side is not land, but soft rice steaming
& ready. our legs sink in. take a spoonful of me
before i drive home a second time. the sun emerging like
a quartered bell pepper. i’m thinking of
lying in a rain puddle with you & falling apart
into a palm full of cooked rice.",Mythology and Folklore
The Tooth,"Two men share
one tooth. From

one tooth the men
predict the world.

Thank you! or
we would not exist.

Two men and one
tooth is not a problem.

One man is wide
and one man is sober.

Sometimes the men are
the same. Little tooth

is the light of the
orchard. From

it all things are
made up. Once

the two men lost
the tooth and every

one disappeared.
No one was angry

because no one was
there. The men

found the tooth
when the tooth

started laughing.
The men said what

is that noise and
the world came

back on. They told
the tooth that’s not

funny but it was
very funny. One

man swallowed
the tooth and put

on all the sad
knowledge.

He wanted to
punish the tooth

but the tooth
punished him. It

lasted three hours
and then he threw

up. The two men
live in a cave with

bay windows. To
be in love is so

solemn think the
two men once

a year. The tooth
never thinks any

thing. It is the
tooth of a goat.",Mythology and Folklore
The Garden Body: A Florilegium,"1


  A pepper of  bees opens the pupils.
An ensemble of aromatics
Chorus aphrodisia, mariner’s root,
bright sky and night star, heavenly
rainbow. Amethyst, azure, blue
flower-de-luce. Flowering ring.
  •

White archangelic the bee nettle,
the dead nettle. A hide of nettle cloth,
of finely-nerved sedge. Take heed
the edges, the pipes, the passages,
the petal corridor, the corolla tube.
  •

A blossom is a throat. Rose oil and hip.
A ripped rose is a voice organ, time-cut
and curt. Royally red and confidence-
keeping, redder than Mars, redder than
hot days and parched, Venus on the lips.


  2


  Muscle rose. Flesh rose.
A verge toward red
Then rustling redshank rose.
Vines ascend the arch of aorta.
Mercurial, the climbing nightshade,
the bundle-branched bittersweet.
    •

White-spotted hellebore under Jupiter
and wind. Oak lungs, jovial lungs.
Sea rush blows the lungs with sweet rose,
carmine and sanguine, flaming red.
Candleberry fires the blood.
  •

Red is antispasmodic, cardiovascular.
Great garden patience of Mars.
May-blossom, hawthorn. Spring
gushes red-veined with sorrel, bloodwort
below Jupiter, red dock for longevity.


  3


  Venus stokes the throatwort.
Ringing with wasps
The good leaf. The rose noble.
L’herbe du siège slackens
the isthmus of the fauces.
Gash-red and choking rose.
    •

Double tongue. Bay laurel.
Daphne of the sun.
Yarrow charms wasps,
snuffs the inveterate headache.
Daphne sings the bees from the ears.
  •

The voice reeds are a Queen Anne’s lace
of wasps. Mercury abounds with buzz
and wild carrot, jump-starts speech
with hoar-strange words, a gargle
of hog’s fennel and brimstone wort.


  4


  Under Leo, composure.
Touchwood and rue
Herb of grace. Anti-magical.
Vinegar of the four thieves.
Poison against poison. Rue before regret.
Touch wood Ruta sets the garden free.
    •

Lightning sulfur the garden prone
to primrose and paroxysm. Pellitory-
of-the-wall quells old hacking. An old cough.
A new moon courtesy of wild clary.
Eyebright. Clear eye (en toute bonne foi).
  •

Sweep away the broom, the burdock,
the beastly antipathy between ash tree
and adder. Snakeweed. Dragon’s blood.
Devil’s bit. Serpent’s tongue. Wickedness
(a weak moon) licked & licked & licked.


  5


  What a commotion! Wild rocket, a racket
Flesh and blood
of wake robin, cuckoo point, the clear
caroling rise & fall. Volatile dog’s mercury.
Dog’s-grass. Dog rose. Hot fits and cold
metallic blue. The indecisive indigo.
    •

So the garden bellyaches. So what
the gripes? Rows rife with tormentil,
gallant herb of the sun. Five fingers,
flesh and blood. Stamina, life’s long
thread, root-red, the unhindered heart.
  •

Leaves respire and rain returns blood-veined
and blood dock, blood-colored juices. Red poppy
a headache. Heartichoke the downhearted.
Loosestrife calms the fugitive scarlet.
Sweet slumber. The fleshy rootstock.


  6


  Enlist imagination under the banner of science.
Erasmus Darwin,
Flora attired by the elements.
his Botanic Muse
Sea lavender, sea holly, sundrops.
Jacob’s ladder reaching ether.
Wind rose. Sun rose. Water grass.
    •

The loves of the plants. (The economy of vegetation.)
Root, pith, lobes, plume, calyx, coral, sap.
Air distributes the seeds of names.
Windflower, digitalis. Tipsy and ethereal.
Trade winds, vital light. Seeds within seeds.
  •

Start from the soil, and win their airy way.
The fifty-seeded heart’s delight, saturnine
and doting wild. Heart’s-ease. Herb constancy.
Pensée    ...    An opening. Call-me-to-you. Kiss-her-
in-the-buttery. Meet-me-in-the-entry.


  7


  The yard wants what the yard wants.
Rose
Bloom of Ruth. Breath of life. Blush.
Charisma. Compassion. Imagination.
Ebb Tide and Nostalgia. Ground cover
and climbers. Floribunda. Abundance.
    •

A hybrid of bruise and steep, petal and dreg.
Lungfuls of lamp flower, rose campion,
rose of heaven. The moon shoulders roseroot,
rosy-colored stonecrop. The neck laced with
French rose, common rose, pomander of roses.
  •

At the center of the garden the heart.
Red as any rose. Pulsing
balloon vine. Love in a puff.
Heartseed, heart-of-the-earth.
A continuous flow of red.


  8


  Nosebleed, staunchweed, sanguinary.
List
Thousand-leaved root of yellow.
Thousand weed with leaves like feathers.
Small birds flirt herb-of-Venus’ tree.
If my love love me, nosebleed and yarrow.
    •

Feverfew-profuse June and July.
Agueweed, sweating-plant,
boneset with yellow thrum.
Venus yields to water.
Boneset breaks the sun.
  •

Past mudwalls and molehills,
where the cowslips and the lungs moss,
hedge bells, morning glory and the hundred-leaved
rose, all the livelong organs rose —
a catalogue, a desire, a wish.


  9


  Chaffweed whups the chin-cough.
Life everlasting
Venus hiccups dry wind and sandy rows.
The garden ruminates cudweed,
creeping roots June through September.
Pearl-flowered. Eternal flower.
    •

Take flower-gentle.
Take knitbone and knitback.
Ass ear. Blackwort. Slippery root.
Saturn’s orbit comfrey-picked and sea-goat-prickly.
Take sea wrack, knobbed wrack, bladderwrack.
  •

Paralysis and palsywort the garden
supplants fool’s parsley with imperatives!
Forget-me-not. Forget-me-not. Forget-me-not.
Mouse-ear to the ground. Borage for courage.
Self-heal. All-heal. By crook or by hook-heal.


  10


  La voilà! Horsetail and paddock-pipes.
Viola organista
A hurdy-gurdyish drone.
Pansy-meek with cattail and fretted tension.
(Love-in-idleness.)
The over-thinking viola.
    •

Liverwort, liverleaf, liverweed. A low sun
and Jupiter presumes three-lobed hepatica.
Water hectors wind and wind blows sound
into lungwort, bladderwort, kidneywort,
the kidney-leaved sower weed, the hartwort.
  •

Dame de coeur. The crowning heart.
The garden wants it all: leaf, stem, root,
the whole shooting match shoot system,
timbre, pitch, fully chromatic rows,
heart trefoil and arssmart under sun.",Mythology and Folklore
Trojan,"When a hurricane sends
Winds far enough north
To put our power out,
We only think of winning
The war bodies wage
To prove the border
Between them isn’t real.
An act of God, so sweet.
No TV. No novel. No
Recreation but one
Another, and neither of us
Willing to kill. I don’t care
That I don’t love my lover.
Knowing where to stroke
In little light, knowing what
Will happen to me and how
Soon, these rank higher
Than a clear view
Of the face I’d otherwise
Flay had I some training
In combat, a blade, a few
Matches. Candles are
Romantic because
We understand shadows.
We recognize the shape
Of what once made us
Come, so we come
Thinking of approach
In ways that forgo
Substance. I’m breathing —
Heaving now —
In my own skin, and I
Know it. Romance is
An act. The perimeter
Stays intact. We make out
So little that I can’t help
But imagine my safety.
I get to tell the truth
About what kind
Of a person lives and who
Dies. Barefoot survivors.
Damned heroes, each
Corpse lit on a pyre.
Patroclus died because
He could not see
What he really was inside
His lover’s armor.",Mythology and Folklore
Civitas,"Acts of love have
material effects. For a woman

tending the sacred fire, these include
the risk of becoming

an extinguisher
of flames essential

to civic life. It is a burden
to put out

what others hold as central
to faith in coherence. Acts of faith

have material effects — a Vestal
Virgin touched by encounter

must be buried alive,
a beautiful metaphor

for shame itself, which squirms
even under all that dirt. Thus, the dead

learn too late
that devotion should be

unidirectional, a straight line
from here to suffocation. Love must not

bleed at the edges, must not meet
others in the banal spaces

of civic life. It is a burden
to personify. If Vesta’s hearth is the site

of the sacred, its material effects
are destruction: burning, consumption,

constant hunger
for more wood. Acts

of destruction have
fantasmatic effects. For a body

surviving encounter, these include
civic life, shame;

the risk of being
a proxy — tender

of the hearth belonging
to the public, by way

of the goddess, who embodies a dream
of faith in coherence. Material effects

extinguish themselves, eventually,
as when a woman

touched in the correct way
undoes the burden

of love and puts out, taking
the goddamn city in and under.",Mythology and Folklore
Don Giovanni,"It is eighty degrees in December.
It is he, on one of his furloughs,
bringing himself — and hell — up to date.
My Don Juan, the better climber
(as the mercury yo-yos),
is in a newly roused state,
the world circumcised away
from an out-of-season bud
leaving at the scrupulous rim,
as it unfurls, a darker appliqué,
like O-positive frozen solid
at the sight of one’s resuscitated victim.

This rosebush assiduously forks over
its works where most grandifloras falter,
thriving as far into the year as Capricorn.
While named after a lover,
it decorates its own altar
and wields an extraordinary thorn:
once I saw it catch a football
in those semiquaver quasi-teeth;
it is three-headed, like Cerberus,
a hybrid drawing bloodlines from a root-ball
on hands all that’s impure lies beneath.
Hands can train it, barbarous

as it is, on an arbor, and I might like
to take its thick canes in harness,
first pouring cement as a base
(so it would know I meant business).
Always poised to strike,
they eventually undo their stays,
baying out like a window
of garnet, as at Chartres
(torture chamber in its basement,
or so I hear). I wonder how
such a daemon rose got its start,
what fairy tale explains its scent    ...

And then I go out tonight
and find him, swiping right
on every pretty face in candlelight.
It is almost Christmas. Stacks
of square plates. (It’s an open plan.) Racks
of bottles. The whites and blacks,
clear glass, and stainless steel sieves
denote compliance with standards.
A wire basket of freckled pears
is transparency; sterilized knives
give full disclosure; and as regards
the stemware, due diligence dares

a slip, especially on chanteuses like these
salting down from state-of-the-art speakers.
(Or is it sugar?) Does the chorizo flambé
not deter him? Gold as all hell, Valkyries
stand tall with beer to the brim. Beakers
in Siren form flush with Chianti, if not ambi-
valence. Recalling the steel meshes
belting Monterosso’s
cliffs against the vox
Dei of the sea, the myth refleshes:
ordering, in the manner of heroes,
an Andromeda on the rocks.",Mythology and Folklore
The Stranger in Her Feminine Sign,"Everything has gender
in Arabic.
History is male.
Fiction is female.
Dream is male.
Wish is female.

Feminine words are followed
by a circle with two dots over.
They call it the tied circle,
knotted with wishes
which come true only when forgotten
or replaced by the wishes of others.

In the town of tied wishes,
people feel great anticipation
because a stranger will arrive
today in her feminine sign.
Someone says he saw her
two dots glittering,
refuting another’s vision
of a cat’s eyes hunting in darkness.
So scary, he says, how the moon
hides in her red circle.

Everyone is busy today
listing wishes on pieces
of paper they’ll give to the wind.
When the stranger finds them
on her way, she’ll collect them
and garland them to her circle,
tossing some old wishes
to make space for the new.
They say the dropped ones
will come true.

The stranger’s lateness
worries the waiting.
Someone says she’s searching
for a word to complete
a special sentence,
the gift she’ll bring to town.

Another wonders if she seeks
a verb or a noun,
offering to find her.
A third warns that the stranger
may turn him into a flower
with one touch, blooming
for only a moment,
before a withering death,
and her circle throbs with songs
causing sadness and elation,
and something so obscure
no one has a name for it.
Will she complete a verb
or a noun phrase — or give a solo,
a word complete on its own?
They wonder.

When they finally hear footsteps,
they know the stranger must be near.
Make sure the gate is open,
they remind one another.
They hear clinking —
A bracelet? A chain?",Mythology and Folklore
the bear and the salmon,"it lyked to eat salmon w/ its
fingers like a bear
and then use those fingers
to clean its glasses
it cried and it looked like a raccoon   I believe
it wanted to cultivate this look",Mythology and Folklore
Definitive Bright Morning,"Noted to be the definitive bright morning of 10,000 calendars.

The church bell melted.

Rage of unrequited love became a terrible serpent.

The morning star lowered like an enemy’s flag.

A vampire’s mattress tumbled out at the outskirts of town.

Ancient lanterns, suddenly thrown through the air,

somewhere deep in the mountains.

That night, in a snowy rural area, an elderly, powder-faced woman

appeared on doorsteps in search of wine.

Her origins, neatly wrapped in the cold dressing of a snowflake’s breath.",Mythology and Folklore
Hillbilly Leviathan,"The Ozarks are where defeated assassins, the unholy,
and monsters come to retire.
The proper soil and crooked moonlight grow back
the disemboweled, the decapitated,
while we collect arrears in child support for our demi-god children.

The procession of taillights lined deep down the logging trails.
Along the way, there was a gentleman arguing with his soul
over his suicide.

I, tongue of snakes.
Cut up, dipped in powdered sugar,
scattered to the ants in the deepest corner of Mt. Nebo
as an insult, bind my ghost to the mountain.

Typhoon collected the few precious scales left of me
from the undertow.
My southern accent-muscle burned up
from haunting your life/house.

Now, let daybreak be my head and the year, my whole body.
An online southern Christian university ordained my smoker’s
cough to be a dove.
My favorite exorcism:
The demon, steeped in corn bread philosophy,
does not have enough ass to carry off the jeans he advertises
as he kneels down to the priest and holy water.

Years ago, as a child, I climbed the levee and made a hole in the air.
That’s where I will rest, but the gate is not wide enough.
Like my burial site, I am party-size.",Mythology and Folklore
Laughter,"These words of two, three years ago returned.
— Ryūnosuke Akutagawa, tr. by Will Petersen
one day, Coyote sees Duck walking her ducklings,
Coyote asks her how she keeps them in a straight line,
Duck says she sews them together
with white horsetail hair every morning
and tugs on the line gently,
until the horsehair disappears,
that is how she keeps her ducklings in a row

as usual, Coyote leaves smiling, she sees a white horse
grazing in a nearby field,
she plucks a few strands of tail hair
and returns to her burrow

the next morning, one by one
she begins to sew her pups together

when she finishes, she gently tugs on the horsehair
and drags their little bodies along the ground,
Coyote tilts her head in dismay and becomes distraught,
she realizes she has killed her little pups

“Indians” will laugh about anything and anyone,
no matter the tragedy",Mythology and Folklore
Typhoni,"This is the deepest part of the world.

Bird don’t fly here,
but there is the sound of wings.

The smell, just a struggle in the earth
underneath the musty floorboards.

Monsters hatch fully-grown from their eggs.
Snaky legs indicate chaos.

I carry sad omens,

slobber down the psychic’s legs
to her feet pointed backwards.

I roll off the back of a skull strapped on top
of a fox who shape-shifts into the irresistible.

A Christian, Oklahoma-shaped and melancholic,
caught at the entrance of a ditch

as the best breath of me tornadoes into the next county.",Mythology and Folklore
Matariki,"The time of breathing into clasped hands
hovering over a lighter to make a flame

not knowing
that an angry man threw his eyes into the night

the belly of his shattered father
weeping rain for separation of earth and sky

harvesting bitter grudges
from minds like hardened soil

packing up the wounds with mud and whiskey
and opening doors to wait

for those curious to know
how sky maps granted our existence

how the weight of earth
pushed against tongues of oars

and our tīpuna pushed back
and won.",Mythology and Folklore
Stepping Stones,"Our islands are Tagaloaalagi’s stepping stones across Le Vasa Loloa
small and frail but courageous enough to bear his weight and mana

high enough to keep us above the drowning and learning
how to navigate by the stars    currents and the ferocity of storms

Point and sail in any direction as long as you know
how to return home

You have to navigate the space between the borders
of your skin and the intelligence of the tongueless horizon

and learn the language of touch    of signs and pain
of what isn’t and what may be in the circle of the tides

that will stretch until you understand the permanent silence
at the end of your voyage

and our islands are your anchor and launching site
for the universes that repeat and repeat

like the long waves of our ocean    like Tagaloaalagi’s
compulsive scrutiny of what is to come and fear",Mythology and Folklore
